"","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE"
"TCGA-BR-4279-01A",0.0538451432342272,0,0.0990353933735029,0.0907751240801248,0,0.144611049928776,0.0629365946751282,0.00303805240042855,0,0.021340408119796,0.0214448123275778,0,0.0354424650688925,0.0785174440052387,0.040224927374275,0.141102903188398,0.0199359262957595,0.0103103307888537,0,0.0947405246909187,0.0250598496384126,0.05763905080969,0,0.555316010136424,0.846390303051274
"TCGA-BR-8080-01A",0.0747174631461647,0.108949165125302,0.0978753782855905,0.0373206927454158,0,0.201684310613364,0,0,0,0.0641730392157876,0,0.0524778441603278,0.0337724532690034,0.057044669204725,0.0472295518984873,0.0931705172592976,0.0410240353749682,0.0361621061181094,0.00575503087193301,0.0327308783770021,0,0.0159128643345215,0,0.524540094715443,0.855618157751312
"TCGA-BR-A4PF-01A",0.0462560829664869,0,0.0329463296020224,0.108174606156426,0,0.135422271670631,0.0921756839832699,0.0370278469203658,0,0,0,0.0283238542584387,0,0.108978618799232,0.0848157840067648,0.167164601805366,0.019810585997282,0,0.0342078673936685,0,0.0251137548841455,0.0795821115559007,0,0.39295820530874,0.918744221772144
"TCGA-HU-A4G3-01A",0.0222132760988246,0.012262799008761,0.0738067967088422,0.06401749182394,0,0.163458347529397,0,0.011075432039751,0.0281898903977505,0,0,0.0665471809671533,0,0.151372489897068,0.0280101792470094,0.111332647143857,0.0181900230709918,0.00458563540203297,0.213209972431037,0,0,0.0317278382335838,0,0.327070986066443,0.947468124594401
"TCGA-CD-8531-01A",0.132269974406635,0.137413277622453,0.0291669803803581,0.0160705154698472,0,0.128168764750511,0.060584586171553,0.085811560137172,0,0.0195244027066282,0,0,0,0,0.0134681277117495,0.175446565710692,0.0660290882959182,0.125123144417929,0.0057512416353222,0.00517177058323133,0,0,0,0.528012793096786,0.854133038436467
"TCGA-R5-A7ZF-01A",0,0.0155080136281865,0.0696226892549581,0.0158045298590863,0,0.27978063052449,0.191804488743621,0,0,0,0.0391636829048034,0.0397250364926684,0.00595859049287218,0.17496616154501,0.0854699622930273,0,0,0.054229050504764,0,0.0233979694628017,0.00456919429371213,0,0,0.255520057855188,0.984403195166003
"TCGA-CD-A487-01A",0.0110613650655128,0,0.0144971188113664,0.0963730906319302,0,0.144470712262807,0.0593645025667142,0,0.00986968713087979,0,0,0.0851402617266732,0,0.0298451595909841,0.00567372620474987,0.0989702606127099,0,0.124013892078203,0.16349034344147,0,0,0.157229879875999,0,0.304224813016979,0.959386661832917
"TCGA-BR-8384-01A",0.0279296363811809,0.031845998618285,0.0280591379813973,0.180083977175864,0,0.209079968768921,0.00138464313446844,0.000860207979894831,0.00380121255277042,0.00465065630580194,0,0.0356294981852358,0.0342590639886516,0,0.0565391599399512,0.169934512418152,0.0182283062870259,0.0560445481226815,0.141669472159718,0,0,0,0,0.455569369042747,0.890300041702541
"TCGA-VQ-A922-01A",0.14295077602519,0,0.0616438133771735,0.0244421502265883,0,0.238306546856681,0.0209282422320457,0.0857017925889904,0,0,0.0018521050711334,0.0113023803700631,0.00326024989078074,0.143023430272732,0.107884215980717,0.11255417635088,0,0.0147206390076952,0.0314294817493299,0,0,0,0,0.307214084300176,0.960073586562087
"TCGA-B7-A5TI-01A",0.0715878164665628,0,0.123461173914282,0.114548891527556,0,0.15699594474615,0.0773673988412463,0.00932528567139458,0.0512089551304271,0,0,0,0.00201897006985521,0.0879782349817976,0.0778637783728439,0.130613704797926,0.0353073865594742,0.010717398922126,0.0498105282760026,0,0,0.00119453172235548,0,0.417665783413078,0.907879928428736
"TCGA-BR-8368-01A",0.0366159208296162,0,0.1116633385533,0.182743138484016,0,0.21646791061988,0.0845477937332717,0.0425754650961579,0.0501574834550644,0.000930529619185663,0.000747738778194107,0,0,0.0699135092926414,0.0627987965799896,0.102498556574805,0.019042851089209,0.00604035070759843,0.0132566165870715,0,0,0,0,0.367481218449402,0.933616752720691
"TCGA-FP-7735-11A",0.0195525618253201,0.00423910498488056,0.0814104086885181,0.0209512522404303,0,0.341012984056424,0,0,0,0,0,0.0288603593758745,0.0762853441728335,0,0.0139150104159258,0.236209485840355,0,0.0123781971591116,0.165185291240326,0,0,0,0,0.273401506151859,0.969626833672021
"TCGA-VQ-A91N-01A",0.149455654385486,0,0.179692734524217,0.0703318072401164,0,0.269379197462352,0.00288098726534725,0.00725675041794123,0.00610894533253429,0,0,0.0499075226126198,0,0.0537170971884246,0.0382450218804475,0.054233565466465,0.0310165677617439,0.0438777403408539,0.0438964081214517,0,0,0,0,0.37035675054191,0.934108101885475
"TCGA-VQ-AA6J-01A",0.102904591456644,0,0.0475379532871376,0.105260222245524,0,0.147172939840582,0.072843891943962,0.0370600964492032,0.0535365678888356,0,0.0023464769832453,0,0,0.119609834471949,0.0924560676724978,0.12655929765238,0.0525191063616945,0.0153860165746433,0.0187452408804947,0,0,0.00606169629120781,0,0.537104830367324,0.851344093026201
"TCGA-CG-5724-01A",0.0162340080580466,0.0282542013493366,0.0450791479310482,0.138657611735943,0,0.0815869323844461,0.0138137732915548,0,0,0,0.00107427924267363,0.000844843117764776,0.0751895040003371,0.0844524008454973,0.0713698660698219,0.210883730885837,0.0129809381238073,0.0681838537775025,0,0.0946793510356144,0.00862324981824195,0.0480923083325265,0,0.437540714043244,0.898610030587621
"TCGA-VQ-A94O-01A",0.0767226551953257,0,0.101874571697537,0.0654881849297125,0,0.321105087928154,0.104632036473342,0.0147312950811368,0.0106280706435374,0.000694464986393543,0.0210673745004256,0,0,0.127592339740441,0.0344376244588837,0.0400906166810327,0.00684066271353305,0.0230574833556182,0,0.0510375316149269,0,0,0,0.372461121614165,0.929970628736823
"TCGA-BR-8591-01A",0.0362836556640439,0.051178123992221,0.0857168202131061,0.0409587198660205,0,0.185523397228349,0.0552270673279729,0.0417568222132023,0,0,0,0.0666157356502285,0,0.0524004634773673,0.0877114632199854,0.18812187828195,0.0175237458867558,0.0248771599719751,0.0434391877729636,0,0,0.022665759233858,0,0.488127116787229,0.875786506182043
"TCGA-BR-8060-11A",0.0451185640549268,0.0795647233425173,0.101152946768631,0.113305024119144,0,0.299384355293297,0,0.0153667524920352,0,0,0,0.0703014477922121,0.0630763905924103,0.0402804661558734,0.0216387094869521,0.0140132927649965,0,0,0.0996767658246681,0,0.0371205613123368,0,0,0.459602379240893,0.887391919941756
"TCGA-VQ-AA64-01A",0.105965525634091,0,0.0887120839128587,0.117905016775354,0,0.186829578113681,0.00458261669486685,0.0496255430484975,0.0314327353804101,0,0,0.0563580966984699,0,0.110941902599291,0.0751965517751416,0.0967347926633201,0,0.0199586365991137,0.0430099298003022,0,0,0.0127469903046021,0,0.325724615526891,0.951417579571552
"TCGA-FP-8099-01A",0.0151916318796657,0.0456775963012734,0.191569701687911,0.0271913264808139,0,0.207438955524462,0,0,0.0430676224392509,0,0,0.0448683205764626,0.0196266080634566,0.0954999887625706,0.0299293372238945,0.18474622313521,5.92917749540071e-05,0.0532383335262109,0.0116530163584421,0,0,0.0302420462654221,0,0.397218271921892,0.917622461180093
"TCGA-F1-A448-01A",0.0971214269499386,0,0.125607443302774,0.0709287978492463,0,0.197679056762949,0.0213273046395622,0.0146746661881617,0,0,0.00243972425304715,0,0.00978293528414843,0.122166000550743,0.0213151194928382,0.104725487283878,0.0218102470332263,0.0340758233316418,0,0.0597746981978425,0.0196493577221965,0.0769219111578066,0,0.526650822165084,0.856420841853461
"TCGA-VQ-A91V-01A",0.159770301952953,0,0.104836710873256,0.101178769525152,0,0.244198309282036,0.0352623559240645,0.00876624634616396,0.0215122376170946,0,0.00604616975955198,0.00101153963374533,0.00594770600951394,0.0501434257699026,0.0447002384330789,0.0724336311158745,0.0594438398684887,0.0333521595500192,0.02944164862495,0,0,0.0219547097141548,0,0.214963936162002,1.00091718506514
"TCGA-RD-A8N0-01A",0.136741173358791,0.0229537160822361,0.0923766851144375,0.0864232331994901,0,0.274648926005641,0.0237109828079874,0.000143841919989594,0,0.0208075999667918,0,0.0437602217205542,0.0126944302845215,0,0.0361647113577914,0.130761122532611,0,0.0402452113005841,0.0785681443485726,0,0,0,0,0.609071669058476,0.809730233965009
"TCGA-CD-8525-01A",0.0272776477753874,0.0622935323362234,0.0963430057711292,0.22013205689259,0,0.0527700642094262,0.0975136083136956,0.00528688038281974,0.0332903112816664,0,0.000958990461688056,0.022482245472021,0.0240779341834893,0.0579920301302497,0.0739516431030637,0.103499386124404,0.0221904591264917,0.0416464219817599,0.0362699178820485,0,0,0.022023864571846,0,0.516257231850326,0.861898166819692
"TCGA-FP-A4BF-01A",0,0.0373490219666397,0.130499098497309,0.162160283543314,0,0.0939298477095407,0.0573068725403233,0.0277198164717691,0.0146269942190093,0.0267170579243562,0,0.0721785063713296,0.0107527402669684,0.0338152756782155,0.0585749157623159,0.139563666270829,0.0113624293851253,0.0357014521942184,0.0705470218963194,0,0.00896617691015969,0.00822882239225787,0,0.596620291416332,0.82112158606414
"TCGA-IN-AB1V-11A",0.0440623854001313,0,0.0173858470070306,0.143006709845464,0,0.249438048243313,0.0227512353654066,0.00115127692799047,0.0372585467258066,0,0.0197398578753016,0.00818378366616514,0.0180171616532613,0,0.0124654946446446,0.0544695871036501,0.189504076645457,0.0201530020155741,0.162412986880803,0,0,0,0,0.174999011621508,1.01288260963254
"TCGA-FP-A8CX-01A",0,0.0507545589693531,0.192645283926828,0.1173764928112,0,0.0857440626024424,0.0596148036850678,0.00164491348268725,0.0430883485071018,0,0,0.0282020598371344,0,0.150185294886982,0.055310979299071,0.113510968104177,0.0205481943426392,0.00733659146112946,0.0627529498018506,0,0,0.0112844982823356,0,0.463767954704634,0.886236392580979
"TCGA-RD-A7BS-01A",0.051071708982674,0.108050212478192,0.109894603002721,0.0834003268536153,0,0.115525273581621,0.0556144149550716,0.01932653957872,0.02112790104101,0.0412224367460647,0,0.00213279937320199,0,0.0932825429520763,0.0835668515283264,0.0606265577629231,0.0376563170378777,0.0325673174864759,0.07324021043317,0,0.00167610181539356,0.0100178843908647,0,0.476781911530513,0.880337922029731
"TCGA-BR-7716-01A",0.0613776541864719,0,0.0717111010951419,0.16971166933245,0,0.117372921118424,0.0760423637422076,0.0285168168142468,0.0565741152615805,0,0,0.00288075422245952,0.0113018346412565,0.121289710522634,0.0816770296458916,0.137556112004181,0.0220397046610346,0.000297708355407828,0.0416505043966128,0,0,0,0,0.515262605901571,0.862082951186575
"TCGA-BR-8366-01A",0.0558307627569168,0.0569433419360603,0.0858862766338181,0.148121869016072,0,0.0819325600284602,0.0548058504871853,0.020101828607434,0,0,0,0.081091356730903,0.0189071605988419,0.0518398588526183,0.0993496740972592,0.121970183678379,0.0604836961199995,0.0161695257836754,0.0465660546723771,0,0,0,0,0.62938393958661,0.803796918289802
"TCGA-VQ-AA6G-01A",0.0758183543602941,0,0.120319604908703,0.0198668093786917,0,0.250377611648143,0.00711971007335458,0,0.0471670563168706,0.00796645405386824,0.000702478120272526,0,0,0.225254078092793,0.0191127322443632,0.0724322324814408,0,0.0807286148379159,0.00827479749100368,0.0455275094169227,0,0.0193319565753627,0,0.22267308393594,0.997471355374895
"TCGA-CG-4465-01A",0.000413592867487828,0.0210289057151332,0.0124938486955783,0,0,0.282651459904576,0.00270855989796479,0,0,0.0338026182189739,0,0.0589621439302949,0.00324208555983902,0,0.0768312016568059,0.23583822996895,0.0901187000879359,0.0274099489693348,0,0.0512074734872532,0.0335851389932825,0.0697060920465895,0,0.405040225949147,0.913528112194267
"TCGA-HU-A4H5-01A",0,0.0892307760083057,0.166482175959341,0.0286753078770661,0,0.145460222036506,0,0,0.00501470263528063,0.0817093247246245,0.0106530974572615,0,0,0.20913281238316,0.0565970374214276,0.0585620313801425,0,0.0249510814702646,0,0.0763643237337483,0,0.0471671069128721,0,0.410816812640693,0.911601921796963
"TCGA-CG-4437-01A",0.0379578048683162,0.0391235236513566,0.0808263471163699,0.209316278194438,0,0.0427313776019578,0.0474261164658729,0.0313287286344845,0.0109490788783598,0,0,0.05809570087919,0.0291195128907446,0.0438111977808476,0.0504100311001419,0.167075277952473,0.0521320847511942,0.0316813973771869,0.0377184827291828,0,0.000659735157798624,0.0296373239700847,0,0.509638930378918,0.866213999282797
"TCGA-HF-A5NB-01A",0,0.0122055250511142,0,0.198538736613109,0,0.21816356248593,0.0735293324071781,0.0621388684529446,0.0342753105892333,0.0128140487384979,0,0.015223430916385,0,0.0905829895545469,0.0803542190712951,0.131014688145136,0.0672498856347651,0,0,0.00390940233986386,0,0,0,0.251002120128677,0.99296795480088
"TCGA-BR-8365-01A",0.0780263506057379,0.045253561854926,0.130928035399541,0.0857969209181805,0,0.278044707457138,0,0,0,0,0,0.0496582501594201,0.0368328433243798,0.0164655074309343,0.0380247007001608,0.102161646237093,0,0.0456532370459791,0.0850534575675392,0,0.00810078129897014,0,0,0.481516394285354,0.876910041455627
"TCGA-CD-8527-01A",0.0259318517733614,0.0129131963734306,0.0570397508919181,0.263729826659712,0,0.0234484062833139,0.0972959899150138,0.0335499303203979,0.0567437138726675,0,0,0.0371159038566659,0,0.0917911563967563,0.0507802837207772,0.146622311081277,0,0.0427217804716732,0.0467460364428643,0,0,0.0135698619401704,0,0.285480427579869,0.967761524746816
"TCGA-D7-A6F0-01A",0.0476319559515841,0,0.0482313496051297,0.0540636398022845,0,0.20527579666201,0.0652768805683125,0.0260326044975725,0.00313516032006049,0,0,0.112245087634809,0,0.0634035402412351,0.0907598909950676,0.225565571945646,0.013906618918677,0.0172946050008823,0.027177297856729,0,0,0,0,0.434638319856451,0.899740138325869
"TCGA-BR-7957-01A",0.109086106000679,0,0.0124184291567813,0.0945531151795729,0,0.193570799240167,0.0176534814890525,0.0411928999805103,0.0349719757901222,0,0,0.0134596798361745,0.000699484691375934,0.0916228480096223,0.058164250176913,0.142589018664914,0,0.0172767100230019,0.143899576617371,0,0,0.0288416251437431,0,0.316045353156329,0.952001623584154
"TCGA-IN-AB1X-01A",0.0774035581057324,0.011365054483294,0.0969672030804173,0.165929953459776,0,0.19847721982252,0.108495852155832,0,0.0591142695770875,0,0.00681260484381987,0,0.00592726939770718,0.0522686666343882,0.038130912897848,0.035249520524994,0,0.0903228780582078,0,0.0260915024538706,0,0.0274435345045056,0,0.469241305144322,0.882460656406185
"TCGA-BR-8678-01A",0.0831298261577326,0,0.0374069568386993,0.19575140592151,0,0.00627294340472106,0.0996176567011287,0.0349960855106554,0.0267511255655475,0,0,0.0387327064463733,0.0143924401330726,0.15874197660138,0.164468885432272,0.0961552457308263,0,0,0.0288273066151673,0,0.00456387241005112,0.0101915665308621,0,0.374554728593178,0.93005453281111
"TCGA-D7-6528-01A",0.0437170658162546,0,0.0685492941482214,0.0529427584167973,0,0.228493247220123,0,0.00157695783185268,0.00802154767452416,0,0,0.0498960167189696,0.00750298199336582,0.251151775854993,0.0854118996468744,0.108542047673757,0,0.0245613933891418,0,0.0580597464828263,0,0.0115732671322999,0,0.254618143594815,0.986345503532059
"TCGA-BR-7715-11A",0.117091112133211,0.047142705462706,0.0910586135807897,0.103800629834901,0,0.223912699727783,0.0628865023279363,0.0334909179622596,0.00362950137781808,0,0,0.00259200839684208,0.00911200370154211,0.0036650037660569,0.0179737157574053,0.12108785298665,0.0105134658275051,0.0589285632458373,0.0336616561247229,0.0119084856440785,0,0.047544562141956,0,0.618213713652406,0.807818525203191
"TCGA-HU-8238-01A",0.0567865099892924,0.025229698861527,0.0793197810905392,0.0610062641617447,0,0.127104384086255,0.0318351301523603,0.0175685936661422,0.06230871539789,0,0,0,0.00232845961746071,0.125542457481949,0.0596843226846969,0.121524805350516,0,0.0396282630998726,0.145006674398807,0.0125888262417867,0.0109341195835568,0.0216029941356031,0,0.460255053768273,0.889869064835895
"TCGA-BR-8367-01A",0.0918038403961742,0,0.0529842887388776,0.10746813287131,0,0.235200616688188,0.0316643719387756,0,0.027121722913716,0,0,0,0.0106631059259199,0.0523509134900968,0.0419147865115484,0.187848608295485,0.0491454217838276,0.0181769359711034,0.0936572544749772,0,0,0,0,0.326095983834463,0.947230209319293
"TCGA-BR-7196-01A",0.0587219063843641,0.0606904139353402,0.12137094046788,0.26247641991011,0,0.0329920622114845,0.03030073729127,0,0.0126317766268462,0,0,0.032644026797503,0.0544933428532331,0.00653220975623451,0.0853325595553435,0.118880022353924,0.0214842540714865,0.0550484282020636,0.0459302889437304,0,0,0.000470610639186882,0,0.570222907924645,0.831056095655734
"TCGA-FP-7829-01A",0.0655043985947382,0,0.0436348917794211,0,0,0.217446676775266,0.00124032878749197,0.0180237828072812,0.032422908409505,0,0.0244283615460084,0,0.0158029734586782,0.246369139750108,0.0273522198732441,0.199007774208885,0.0103928816042627,0.0272552303746071,0,0.0269309836309742,0,0.0441874483995283,0,0.333192963846951,0.948810665984783
"TCGA-B7-A5TN-01A",0.0286580499852827,0.0185053722864385,0.0418796722122232,0.089997954723581,0,0.187107783184522,0.0514590987147438,0.0227176796996829,0.0542445797953339,0,0,0.0577522270614744,0,0.0616273614271507,0.0658631713256075,0.169258434484003,0.0637901820431339,0.000126021623327775,0.0741407179360096,0,0,0.0128716934974853,0,0.298004992510284,0.959373222644543
"TCGA-CG-5725-01A",0.0653619124379951,0,0.108868323058943,0.244441097830958,0,0.106945031191246,0.0194820003710872,0,0.0668568045692795,0,0,0.0166303737807928,0.0154709083777336,0.0885842358278497,0.0763701847371555,0.137574911418989,0.0277600505836875,0.00559501111436738,0,0.0200591546999145,0,0,0,0.235348401573794,0.993210443142687
"TCGA-CG-4305-01A",0.050332091213924,0.0314481975517234,0.0589315308199351,0.155476884287142,0,0.0505723376670839,0.0733003998232351,0.0654086242404989,0,0,0,0.0317096059238219,0.0528066915879495,0.0265310075432649,0.0932249197094997,0.217432174152775,0.0100488847045101,0.0334626899064184,0.0493139608682183,0,0,0,0,0.58561746307748,0.83073729810747
"TCGA-BR-6455-01A",0.101248218620751,0,0.0470012728108127,0.201028415702442,0,0.121190154194026,0.0115918211491334,0.0151630541557805,0.0173246598924824,0,0,0.0481985539731537,0.0468877836412135,0.0766867513247744,0.0856858926375503,0.146666246410999,0.0296809840264152,0.0234788477807687,0.028167343679698,0,0,0,0,0.477069606104521,0.87944246083615
"TCGA-BR-6802-01A",0.0363358993885754,0.0200748374027652,0.0778164288770454,0.214000838431729,0,0.035453528832555,0.11050564300606,0.0491311277496611,0.0423769560998419,0,0.0248268537549352,0.00480591332698635,0,0.0786646428188893,0.0619057693108212,0.111839875212076,0.00404148535482386,0.080039765867772,0.0294563835027749,0,0,0.0187240510626886,0,0.499217638759299,0.869468313066703
"TCGA-BR-6709-01A",0.0169551535439407,0.0333424053079849,0.0911247224176961,0.208099735031805,0,0.154980629527114,0.0911503361981882,0,0.0265256603543301,0,0,0.00221952984200577,0.0328277450133132,0.0485971909765281,0.0681110665111192,0.174770998937682,0,0.0443189552480376,0.00697587109025555,0,0,0,0,0.580424467166949,0.828148909925591
"TCGA-B7-A5TK-01A",0.0220684384657855,0,0.0657668845113286,0.249489475748829,0,0,0.134674089055195,0.0320729119311206,0.00676058136043156,0,0,0.0558978115441511,0.0118409252728432,0.0207059521822673,0.0879842764687243,0.13581053902005,0.0330112121331669,0.0539530950896738,0.0775142040005624,0,0,0.0124496032158706,0,0.613730742789426,0.812694963696286
"TCGA-CD-A4MH-01A",0.0768433183436938,0,0.174084494568094,0.106633887015654,0,0.178117447194504,0.0160229269369865,0.0635377603289397,0.01669172680633,0,0,0.0554400223833377,0,0.00370996557771692,0.0673530235943911,0.0804625792474179,0.100514896057453,0.000520593135602741,0.0421509279642967,0,0,0.0179164308455817,0,0.320280627290112,0.954483071747697
"TCGA-BR-6710-01A",0.125433809432028,0,0.324554406075469,0.0792569275488837,0,0.237781682824149,0.00177493461109199,0,0.0156911031922613,0,0.020708442264918,0,0.0192168971558257,0.00864167107041321,0.0116441833699039,0.016887137614867,0,0.0219041675040604,0.0697951754616491,0.0375722366239043,0,0.00913722525057581,0,0.468042764099604,0.888754755011882
"TCGA-CD-A4MG-01A",0.112475479269551,0,0.0514130537102854,0.0647075097692819,0,0.264669959656951,0,0.00733017319480295,0.0108839554715679,0,0,0,0.00126470706994569,0.0976411265026303,0.0827449337552809,0.184377161424071,0.0715179365089111,0,0,0.0286945385772522,0,0.022279465089468,0,0.470500284082651,0.882943129164082
"TCGA-D7-6522-01A",0.155322132976444,0,0.0313130051796013,0.223205579911278,0,0.144117981507547,0.00965868478676096,0.019273289542753,0.0324381614980661,0,0.00254192608745886,0.0124123705982636,0.0616648484343678,0.037110487161087,0.0676892959636645,0.123087762557284,0.0319251924168304,0,0.0354445205961867,0.012794760782407,0,0,0,0.590462142976094,0.820679581198176
"TCGA-BR-4201-01A",0.00771704405773408,0.0604371935284004,0.071200635389508,0,0,0.196113027738591,0.0611844157357264,0.0236745557392076,0,0,0.019814336157859,0.00115023777115537,0,0.00343763461282477,0.0705927786292407,0.229615919648884,0.0292371996633594,0.0427695939176246,0,0.0326408564602311,0.0714368282240895,0.078977742725564,0,0.562799482233292,0.844175525208469
"TCGA-FP-8209-01A",0.215474970330629,0,0.01233548739215,0.145809194138758,0,0.179511207983621,0.0539186496877957,0.00949580535592372,0.0168847416291701,0,0,0,0.00149144944162673,0.0213275528324015,0.0498889355766154,0.139522171486674,0.0286892192420782,0.0207930682993717,0.098996461595264,0,0.00512588427489042,0.000735200733030513,0,0.577677032642841,0.829464176231783
"TCGA-FP-8210-01A",0.144505839859371,0.000346372850480735,0.0418160055945832,0.158506761910989,0,0.121530392612663,0.0405018243713555,0.0284417359766252,0.0532034121615485,0.0173897168895713,0,0,0,0.00682207872042147,0.0471140418473406,0.105943399790375,0.0807949411916823,0.0453305129499712,0.0806024900392818,0,0.0124089659051193,0.0147415073286208,0,0.572800498979222,0.835465165159922
"TCGA-HU-8604-01A",0.0152197130750422,0,0.117036617082331,0.155340224762873,0,0.0917449795248553,0.0926236990716053,0.0560086595514201,0.00220085403688821,0,0.0275992706641861,0.0144301689746689,0,0.189626903069622,0.0626468783601898,0.112369400114214,0,0.00721963974446468,0.0210331329043299,0,0,0.0348998590633108,0,0.538171210338251,0.849997805041536
"TCGA-CG-4301-01A",0.129846548401466,0,0.0349636923495789,0.00465991184423594,0,0.229334303809042,0.0484426326555811,0.018173390625359,0.00235798776903766,0,0.0045692394339498,0,0,0.0474305282715892,0.0542936974232834,0.178568528575616,0.0768258639323053,0.0247876080961906,0.0726169493318785,0,0.0487388285638584,0.0243902889170274,0,0.464531293628495,0.88922032654275
"TCGA-RD-A8N1-01A",0.108450075859771,0.0111964654771054,0.0874241267985879,0.0981992605429919,0,0.173842335525863,0.0872139407060062,0.0368569809940476,0.00245354564988329,0.00761573906790844,0,0.0111554328718928,0.0270078875684883,0.0439503892887253,0.072014891906869,0.108828979854804,0.0567267968145194,0.0189880862327282,0.0406098175518255,0,0.00746524728798322,0,0,0.621708027074513,0.812625833085563
"TCGA-BR-A44U-01A",0.0767507467360618,0,0.0211388517089506,0.0487467945784814,0,0.144449996832261,0.0394024855654154,0,0.0549027208987853,0,0,0.073402811293877,0.00133448346406541,0.148551382010881,0.0965176760659556,0.114225335962128,0.0962266280056224,0,0.0843500868775162,0,0,0,0,0.234690956672724,0.986220754366564
"TCGA-CG-4469-01A",0,0,0.0106280583195965,0,0,0.260770288352739,0.0226092765680594,0,0,0.0403237677523607,0.0171083988320371,0,0.00741042145903947,0.0848652773866401,0.0403895982593506,0.203389891282728,0.0695493565924387,0.0654349811045313,0,0.0734611945863864,0,0.104059489504093,0,0.442179705544661,0.896261918491499
"TCGA-VQ-A8PH-01A",0.0607822553174451,0.00808350957475423,0.113188948806122,0.166464762182427,0,0.227904045335778,0.0566744324848954,0.0625302539005104,0.0423594316133907,0,0,0.0128445213962488,0,0.0528315534353471,0.048758751572486,0.0364193581517207,0.0711303944087466,0,0.0400277818201287,0,0,0,0,0.416130094261957,0.909590614300751
"TCGA-D7-8576-01A",0.0112135662332256,0.0494743849190455,0.0764760055641095,0.0159618674062613,0,0.19079259919694,0.0180832345188071,0.0294288582189323,0.0225172225510348,0,0,0,0,0.151473045338907,0.0371157548540485,0.177453327944244,0.0677216064650651,0.0307422896957567,0.0945975919865755,0,0,0.0269486451070477,0,0.370467155951332,0.928564868986741
"TCGA-VQ-AA6K-01A",0.135213899683893,0,0.174112696442579,0.110334824300153,0,0.209933748795101,0.0300841505459218,0.00132902074465533,0,0,0,0.0391778999147038,0,0.0587397555535962,0.0471151191949044,0.0910172723141884,0,0.0307235603214957,0.0708530155059085,0,0,0.00136503668289846,0,0.438998727251481,0.897874925023165
"TCGA-HU-8602-01A",0.0213818332292347,0,0.0581193292153208,0.0958735581207654,0,0.209305730656747,0.0840747551706642,0.014148190966669,0,0,0.0251964894771778,0.0132255449140246,0.00365540006329032,0.120247481490059,0.0808952423022164,0.157522317265662,0,0.0538827160532548,0,0.00697685620499003,0.000614082531296117,0.0548804723386284,0,0.525094361665922,0.856493994688205
"TCGA-BR-8485-01A",0.0638059770557585,0,0.10153883416182,0.14958605146459,0,0.222155133932894,0.0866999169025422,0,0.00583856952449126,0.0113741286410615,0,0.0242842554848356,0.0150664476822202,0.0676169228667342,0.0460779799515902,0.0835245733525797,0.0356933596896493,0.0230356097781147,0.0507905227702992,0,0.0129117167408199,0,0,0.461943908927353,0.887356762963914
"TCGA-VQ-A8E7-01B",0,0.0118251275596274,0.0992387426663922,0.00776343120084879,0,0.230174244543409,0.013643470889728,0,0,0,0.00448559499860891,0,0,0.27583633429813,0.0696057892517263,0.135662910281053,0,0.0192767781057497,0.070217995624456,0.0172854077559484,0.01752529305606,0.0274588797682627,0,0.234069070589278,0.993284354706034
"TCGA-HU-A4GJ-01A",0.214798049342035,0.00605533305531848,0.0448658022736477,0.140524985835134,0,0.176690554300351,0.0353281585963242,0.0791683367478733,0.0382872595314896,0.0130268507747572,0,0,0,0.0236226842057208,0.0301190067072524,0.0967733175858261,0.0186752947930816,0.0467677696079276,0.0234654645430152,0.0118311321002454,0,0,0,0.632889229009431,0.790210912238239
"TCGA-BR-8686-01A",0.0774094851770823,0.0325276247621628,0.0957491926078216,0.168506400504133,0,0.125348407776694,0.0466020801821305,0.0116561693176784,0.0285902794069229,0.0376149055226491,0,0,0.0273805325812401,0.0142713006073873,0.0817712638604765,0.143628046853599,0,0.0258372898706145,0.0831070209694077,0,0,0,0,0.570955681225982,0.833934914076303
"TCGA-BR-8589-01A",0.0248006844480671,0,0.0636198813303295,0.185162205300913,0,0.109624766537641,0.0220955552474616,0.0572068949002966,0.0221890399927931,0.00044459999397929,0,0.0760893537550183,0.00937210071159868,0.0145554189709401,0.0838151656928569,0.148667346189496,0.115873175800498,0.0326348080155464,0.0338490031125654,0,0,0,0,0.537602020251854,0.849439281857575
"TCGA-RD-A8N6-01A",0.0691490831056816,0,0.000192347529521175,0.0772168310366432,0,0.199201494195915,0,0,0.0559120226375085,0,0,0.0895073866987628,0.0180005211434471,0.0760462547240382,0.108077979475971,0.169259715527498,0.0357112565565417,0.0117994863698333,0.0792205757881358,0,0.0107050452105027,0,0,0.214789499234183,0.999041657991722
